,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,closed_date,response_time,day_of_week,hour,location_latitude,location_longitude,location_human_address
9122,64959636,2025-05-15 07:19:30,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10454,356 EAST  139 STREET,EAST  139 STREET,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-15T09:56:44.000,01 BRONX,2023010012,BRONX,1005368,234509,PHONE,Unspecified,BRONX,40.81032360589806,-73.92371269345463,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,EAST  139 STREET,2025-05-15 09:56:40,2.6194444444444445,Thursday,7,40.81032360589806,-73.92371269345463,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9123,64962356,2025-05-15 07:19:23,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,55 CHURCH STREET,CHURCH STREET,ADDRESS,NEW YORK,Closed,N/A,2025-05-15T07:30:14.000,01 MANHATTAN,1000800004,MANHATTAN,981338,198478,ONLINE,Unspecified,MANHATTAN,40.7114525313996,-74.0105037926806,DEY STREET,FULTON STREET,DEY STREET,FULTON STREET,CHURCH STREET,2025-05-15 07:30:10,0.17972222222222223,Thursday,7,40.711452531399594,-74.0105037926806,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9125,64957951,2025-05-15 07:19:07,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,2525 AVENUE Z,AVENUE Z,ADDRESS,BROOKLYN,In Progress,,,15 BROOKLYN,3074410019,BROOKLYN,999730,153900,MOBILE,Unspecified,BROOKLYN,40.58908258843098,-73.94426484701427,BEDFORD AVENUE,EAST   26 STREET,BEDFORD AVENUE,EAST   26 STREET,AVENUE Z,,,Thursday,7,40.58908258843098,-73.94426484701427,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9126,64952622,2025-05-15 07:19:02,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,42 NICHOLS AVENUE,NICHOLS AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2025-05-15T08:18:35.000,05 BROOKLYN,3041090035,BROOKLYN,1020337,190543,MOBILE,Unspecified,BROOKLYN,40.68959972165776,-73.86987421822857,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,NICHOLS AVENUE,2025-05-15 08:18:31,0.9913888888888889,Thursday,7,40.68959972165776,-73.86987421822857,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9127,64963003,2025-05-15 07:18:20,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,572 GREENE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-15T08:14:31.000,03 BROOKLYN,3017990013,BROOKLYN,998930,190252,MOBILE,Unspecified,BROOKLYN,40.68886238906851,-73.9470661244577,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,GREENE AVENUE,2025-05-15 08:14:26,0.935,Thursday,7,40.68886238906851,-73.9470661244577,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9128,64959682,2025-05-15 07:18:04,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10466,4315 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-15T10:47:56.000,12 BRONX,2050390026,BRONX,1024094,265794,PHONE,Unspecified,BRONX,40.896126895259655,-73.85588047603709,EAST  236 STREET,EAST  237 STREET,EAST  236 STREET,EAST  237 STREET,WHITE PLAINS ROAD,2025-05-15 10:47:52,3.4966666666666666,Thursday,7,40.896126895259655,-73.85588047603709,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9129,64960575,2025-05-15 07:18:00,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,2584 EAST   26 STREET,EAST   26 STREET,ADDRESS,BROOKLYN,In Progress,,,15 BROOKLYN,3074410014,BROOKLYN,999891,154047,MOBILE,Unspecified,BROOKLYN,40.58948579134196,-73.94368483251871,AVENUE Y,AVENUE Z,AVENUE Y,AVENUE Z,EAST   26 STREET,,,Thursday,7,40.58948579134196,-73.94368483251871,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9130,64959225,2025-05-15 07:17:58,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,11231,130 3 STREET,3 STREET,ADDRESS,BROOKLYN,In Progress,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,2025-05-15T10:44:04.000,06 BROOKLYN,3004660001,BROOKLYN,986602,185841,ONLINE,Unspecified,BROOKLYN,40.67676706055724,-73.99152057983271,BOND STREET,GOWANUS CANAL SHORELINE,BOND STREET,GOWANUS CANAL SHORELINE,3 STREET,,,Thursday,7,40.67676706055724,-73.99152057983271,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9131,64962024,2025-05-15 07:17:55,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11201,191 JORALEMON STREET,JORALEMON STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T09:24:30.000,02 BROOKLYN,3002550008,BROOKLYN,986528,191635,ONLINE,Unspecified,BROOKLYN,40.6926702865096,-73.99178540545059,CLINTON STREET,COURT STREET,CLINTON STREET,COURT STREET,JORALEMON STREET,2025-05-15 09:24:27,2.108888888888889,Thursday,7,40.692670286509596,-73.99178540545059,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9132,64955574,2025-05-15 07:17:50,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,781 SOUTH OAK DRIVE,SOUTH OAK DRIVE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T10:47:16.000,12 BRONX,2045990001,BRONX,1021715,257083,PHONE,Unspecified,BRONX,40.87222837488382,-73.86453425699382,HOLLAND AVENUE,WALLACE AVENUE,HOLLAND AVENUE,WALLACE AVENUE,SOUTH OAK DRIVE,2025-05-15 10:47:12,3.4894444444444446,Thursday,7,40.87222837488382,-73.86453425699382,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9133,64960368,2025-05-15 07:17:06,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10040,37 SICKLES STREET,SICKLES STREET,ADDRESS,NEW YORK,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 MANHATTAN,1021740154,MANHATTAN,1004224,253110,ONLINE,Unspecified,MANHATTAN,40.86138061283479,-73.92778992047974,,,,,,,,Thursday,7,40.861380612834786,-73.92778992047974,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9134,64956793,2025-05-15 07:16:57,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11232,162 27 STREET,27 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T08:33:38.000,07 BROOKLYN,3006600020,BROOKLYN,984152,179749,ONLINE,Unspecified,BROOKLYN,40.660046190818136,-74.00035322061336,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,27 STREET,2025-05-15 08:33:35,1.2772222222222223,Thursday,7,40.660046190818136,-74.00035322061336,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9135,64963089,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11208,777 GLENMORE AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BROOKLYN,3039880035,BROOKLYN,1017108,185342,ONLINE,Unspecified,BROOKLYN,40.67533675040701,-73.88154298595504,,,,,,,,Thursday,7,40.67533675040701,-73.88154298595504,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9136,64961642,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10466,4303 BYRON AVENUE,BYRON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 BRONX,2050440004,BRONX,1024518,265475,PHONE,Unspecified,BRONX,40.89524941824821,-73.85434874922097,,,,,,,,Thursday,7,40.89524941824821,-73.85434874922097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9137,64956083,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10466,4303 BYRON AVENUE,BYRON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 BRONX,2050440004,BRONX,1024518,265475,PHONE,Unspecified,BRONX,40.89524941824821,-73.85434874922097,,,,,,,,Thursday,7,40.89524941824821,-73.85434874922097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9138,64958943,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10466,4303 BYRON AVENUE,BYRON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 BRONX,2050440004,BRONX,1024518,265475,PHONE,Unspecified,BRONX,40.89524941824821,-73.85434874922097,,,,,,,,Thursday,7,40.89524941824821,-73.85434874922097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9139,64954875,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10466,4303 BYRON AVENUE,BYRON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 BRONX,2050440004,BRONX,1024518,265475,PHONE,Unspecified,BRONX,40.89524941824821,-73.85434874922097,,,,,,,,Thursday,7,40.89524941824821,-73.85434874922097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9140,64955988,2025-05-15 07:16:53,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10466,4303 BYRON AVENUE,BYRON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,12 BRONX,2050440004,BRONX,1024518,265475,PHONE,Unspecified,BRONX,40.89524941824821,-73.85434874922097,,,,,,,,Thursday,7,40.89524941824821,-73.85434874922097,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9141,64962624,2025-05-15 07:16:52,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10025,2833 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2025-05-15T11:50:24.000,07 MANHATTAN,1018930050,MANHATTAN,993408,232155,MOBILE,Unspecified,MANHATTAN,40.80388301955492,-73.96692056626397,WEST  109 STREET,CATHEDRAL PARKWAY,WEST  109 STREET,CATHEDRAL PARKWAY,BROADWAY,2025-05-15 11:50:20,4.557777777777778,Thursday,7,40.80388301955492,-73.96692056626397,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9142,64962702,2025-05-15 07:16:51,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,471 CENTRAL PARK WEST,CENTRAL PARK WEST,ADDRESS,NEW YORK,Closed,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",2025-05-15T00:00:00.000,07 MANHATTAN,1018430029,MANHATTAN,995469,230310,ONLINE,Unspecified,MANHATTAN,40.79881662337903,-73.95947915197725,,,,,,2025-05-15 17:38:24,10.359166666666667,Thursday,7,40.798816623379025,-73.95947915197725,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9143,64952620,2025-05-15 07:16:39,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,2027 60 STREET,60 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T12:17:56.000,12 BROOKLYN,3055140067,BROOKLYN,989183,164795,MOBILE,Unspecified,BROOKLYN,40.618999287594434,-73.98223096123183,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,60 STREET,2025-05-15 12:17:53,5.020555555555555,Thursday,7,40.618999287594434,-73.98223096123183,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9144,64962527,2025-05-15 07:16:15,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,189 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,N/A,2025-05-15T07:30:15.000,01 MANHATTAN,1000630013,MANHATTAN,981583,198042,ONLINE,Unspecified,MANHATTAN,40.71025589221888,-74.00961988741942,CORTLANDT STREET,JOHN STREET,CORTLANDT STREET,JOHN STREET,BROADWAY,2025-05-15 07:30:10,0.23194444444444445,Thursday,7,40.710255892218875,-74.00961988741942,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9145,64959151,2025-05-15 07:16:03,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11106,32-26 33 STREET,33 STREET,ADDRESS,ASTORIA,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2025-05-15T09:41:51.000,01 QUEENS,4006120047,QUEENS,1005274,216483,ONLINE,Unspecified,QUEENS,40.76084729067516,-73.92410867751536,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,33 STREET,,,Thursday,7,40.76084729067516,-73.92410867751536,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9146,64957014,2025-05-15 07:16:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Unknown,10002,Unknown,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2025-05-14T23:00:00.000,03 MANHATTAN,,MANHATTAN,987816,202492,UNKNOWN,Unspecified,MANHATTAN,40.72246975943296,-73.98713505606007,,,EAST HOUSTON STREET,LUDLOW STREET,,2025-05-15 07:16:00,0.0,Thursday,7,40.72246975943296,-73.98713505606007,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9147,64959555,2025-05-15 07:15:49,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,112 SCHERMERHORN STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-15T09:11:53.000,02 BROOKLYN,3001690009,BROOKLYN,987264,190715,ONLINE,Unspecified,BROOKLYN,40.690144878704686,-73.98913176020059,BOERUM PLACE,SMITH STREET,BOERUM PLACE,SMITH STREET,SCHERMERHORN STREET,2025-05-15 09:11:48,1.9330555555555555,Thursday,7,40.690144878704686,-73.98913176020059,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9148,64953539,2025-05-15 07:15:19,DPR,Department of Parks and Recreation,Violation of Park Rules,Biking/Rollerblading off Path,Park,11415,80-30 PARK LANE,PARK LANE,ADDRESS,KEW GARDENS,In Progress,,,82 QUEENS,4033122000,QUEENS,1029953,198339,ONLINE,Unspecified,QUEENS,40.71095344959411,-73.83514714122289,FOREST PARK DRIVE,80 ROAD,FOREST PARK DRIVE,80 ROAD,PARK LANE,,,Thursday,7,40.71095344959411,-73.83514714122289,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9149,64960227,2025-05-15 07:15:11,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10019,6 AVENUE,6 AVENUE,INTERSECTION,,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T08:59:17.000,05 MANHATTAN,,MANHATTAN,990306,217268,ONLINE,Unspecified,MANHATTAN,40.76302483675119,-73.97813865951915,6 AVENUE,WEST   55 STREET,6 AVENUE,WEST   55 STREET,,2025-05-15 08:59:11,1.7333333333333334,Thursday,7,40.76302483675119,-73.97813865951915,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
9150,64962171,2025-05-15 07:15:03,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11435,97-15 SANDERS PLACE,SANDERS PLACE,ADDRESS,JAMAICA,In Progress,,,12 QUEENS,4100110037,QUEENS,1036770,192726,ONLINE,Unspecified,QUEENS,40.69550927940343,-73.81060175059399,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,SANDERS PLACE,,,Thursday,7,40.69550927940343,-73.81060175059399,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
